station,valid,sknt,p01m,gust,wxcodes
FIT,2018-02-20 10:25,0.00,0.00,M,M
FIT,2018-02-20 10:52,0.00,0.00,M,M
FIT,2018-02-20 11:16,0.00,0.00,M,BR
FIT,2018-02-20 11:26,0.00,0.00,M,BR
FIT,2018-02-20 11:35,3.00,0.00,M,BR
FIT,2018-02-20 11:45,5.00,0.00,M,BR
FIT,2018-02-20 11:52,4.00,0.00,M,M
FIT,2018-02-20 12:26,0.00,0.00,M,BR
FIT,2018-02-20 12:35,0.00,0.00,M,BR
FIT,2018-02-20 12:43,3.00,0.00,M,BR
FIT,2018-02-20 12:47,4.00,0.00,M,BR
FIT,2018-02-20 12:52,4.00,0.00,M,M
FIT,2018-02-20 13:52,3.00,0.00,M,M
FIT,2018-02-20 14:52,10.00,0.00,M,M
FIT,2018-02-20 15:52,5.00,0.00,M,M
FIT,2018-02-20 16:52,6.00,0.00,M,M
FIT,2018-02-20 17:52,7.00,0.00,M,M
FIT,2018-02-20 18:52,7.00,0.00,M,M
FIT,2018-02-20 19:52,11.00,0.00,M,M
FIT,2018-02-20 20:52,6.00,0.00,M,M
FIT,2018-02-20 21:52,8.00,0.00,M,M
FIT,2018-02-20 22:52,6.00,0.00,M,M
FIT,2018-02-20 23:52,3.00,0.00,M,M
FIT,2018-02-21 00:52,4.00,0.00,M,M
FIT,2018-02-21 01:52,6.00,0.00,M,M
FIT,2018-02-21 02:52,7.00,0.00,M,M
FIT,2018-02-21 03:52,0.00,0.00,M,M
FIT,2018-02-21 04:52,0.00,0.00,M,M
FIT,2018-02-21 05:52,3.00,0.00,M,M
FIT,2018-02-21 06:52,5.00,0.00,M,M
FIT,2018-02-21 07:52,5.00,0.00,M,M
FIT,2018-02-21 08:52,9.00,0.00,M,M
FIT,2018-02-21 09:52,6.00,0.00,M,M
FIT,2018-02-21 10:52,3.00,0.00,M,M
FIT,2018-02-21 11:52,4.00,0.00,M,M
FIT,2018-02-21 12:52,M,0.00,M,M
FIT,2018-02-21 13:52,8.00,0.00,16.00,M
FIT,2018-02-21 14:52,10.00,0.00,15.00,M
FIT,2018-02-21 15:52,12.00,0.00,M,M
FIT,2018-02-21 16:52,7.00,0.00,M,M
FIT,2018-02-21 17:52,10.00,0.00,M,M
FIT,2018-02-21 18:52,10.00,0.00,16.00,M
FIT,2018-02-21 19:52,13.00,0.00,22.00,M
FIT,2018-02-21 20:52,9.00,0.00,M,M
FIT,2018-02-21 21:52,8.00,0.00,M,M
FIT,2018-02-21 22:52,5.00,0.00,M,M
FIT,2018-02-21 23:52,11.00,0.00,18.00,M
FIT,2018-02-22 00:52,12.00,0.00,23.00,M
FIT,2018-02-22 01:52,16.00,0.00,20.00,M
FIT,2018-02-22 02:52,7.00,0.00,M,M
FIT,2018-02-22 03:52,8.00,0.00,M,M
FIT,2018-02-22 04:40,12.00,0.00,M,M
FIT,2018-02-22 04:52,9.00,0.00,M,M
FIT,2018-02-22 05:52,10.00,0.00,M,M
FIT,2018-02-22 06:52,9.00,0.00,M,M
FIT,2018-02-22 07:52,8.00,0.00,M,M
FIT,2018-02-22 08:52,10.00,0.00,M,M
FIT,2018-02-22 09:52,7.00,0.00,M,M
FIT,2018-02-22 10:52,0.00,0.00,M,M
FIT,2018-02-22 11:52,8.00,0.00,M,M
FIT,2018-02-22 12:52,6.00,T,M,M
FIT,2018-02-22 13:52,5.00,0.00,M,M
FIT,2018-02-22 14:52,6.00,T,M,M
FIT,2018-02-22 15:52,0.00,T,M,-RA
FIT,2018-02-22 16:52,3.00,T,M,M
FIT,2018-02-22 17:52,5.00,0.00,M,M
FIT,2018-02-22 18:52,5.00,T,M,-RA
FIT,2018-02-22 19:52,6.00,T,M,-RA
FIT,2018-02-22 20:06,5.00,T,M,-SN
FIT,2018-02-22 20:11,6.00,T,M,-SN
FIT,2018-02-22 20:23,6.00,T,M,-SN BR
FIT,2018-02-22 20:33,6.00,0.25,M,-SN BR
FIT,2018-02-22 20:52,5.00,0.51,M,-SN BR
FIT,2018-02-22 20:59,5.00,T,M,-SN BR
FIT,2018-02-22 21:17,3.00,0.25,M,-SN BR
FIT,2018-02-22 21:52,0.00,1.02,M,-SN BR
FIT,2018-02-22 22:02,0.00,T,M,-SN BR
FIT,2018-02-22 22:21,0.00,0.25,M,-SN BR
FIT,2018-02-22 22:26,4.00,0.25,M,-SN BR
FIT,2018-02-22 22:32,3.00,0.25,M,-SN BR
FIT,2018-02-22 22:36,0.00,0.25,M,-SN BR
FIT,2018-02-22 22:52,0.00,0.25,M,-SN BR
FIT,2018-02-22 23:26,3.00,T,M,M
FIT,2018-02-22 23:52,0.00,T,M,M
FIT,2018-02-23 00:52,0.00,0.00,M,M
FIT,2018-02-23 01:52,0.00,0.00,M,M
FIT,2018-02-23 02:52,0.00,0.00,M,M
FIT,2018-02-23 03:47,0.00,0.00,M,BR
FIT,2018-02-23 03:52,0.00,0.00,M,BR
FIT,2018-02-23 04:19,0.00,0.00,M,M
FIT,2018-02-23 04:52,0.00,0.00,M,BR
FIT,2018-02-23 05:52,0.00,0.00,M,BR
FIT,2018-02-23 06:09,3.00,0.00,M,BR
FIT,2018-02-23 06:41,0.00,0.00,M,BR
FIT,2018-02-23 06:52,0.00,0.00,M,BR
FIT,2018-02-23 06:58,3.00,0.00,M,BR
FIT,2018-02-23 07:09,3.00,0.00,M,BR
FIT,2018-02-23 07:23,4.00,0.00,M,M
FIT,2018-02-23 07:52,0.00,0.00,M,M
FIT,2018-02-23 08:52,4.00,0.00,M,M
FIT,2018-02-23 09:52,0.00,0.00,M,M
FIT,2018-02-23 10:52,0.00,0.00,M,M
FIT,2018-02-23 11:52,0.00,0.00,M,M
FIT,2018-02-23 12:52,0.00,0.00,M,M
FIT,2018-02-23 13:52,0.00,0.00,M,M
FIT,2018-02-23 14:52,0.00,0.00,M,M
FIT,2018-02-23 15:52,4.00,0.00,M,M
FIT,2018-02-23 16:33,3.00,0.00,M,M
FIT,2018-02-23 16:52,6.00,0.00,M,M
FIT,2018-02-23 17:52,8.00,T,M,M
FIT,2018-02-23 18:52,6.00,T,M,-RA
FIT,2018-02-23 19:52,8.00,0.25,M,BR
FIT,2018-02-23 20:04,6.00,0.00,M,M
FIT,2018-02-23 20:15,7.00,0.00,M,M
FIT,2018-02-23 20:52,6.00,T,M,-RA BR
FIT,2018-02-23 21:52,6.00,0.51,M,-RA BR
FIT,2018-02-23 22:38,6.00,0.76,M,-RA BR
FIT,2018-02-23 22:52,5.00,1.02,M,-RA BR
FIT,2018-02-23 23:24,6.00,0.51,M,-RA
FIT,2018-02-23 23:52,7.00,0.51,M,M
FIT,2018-02-24 00:52,3.00,0.25,M,-RA BR
FIT,2018-02-24 01:14,3.00,T,M,M
FIT,2018-02-24 01:52,4.00,T,M,M
FIT,2018-02-24 02:20,5.00,0.00,M,BR
FIT,2018-02-24 02:23,5.00,0.00,M,BR
FIT,2018-02-24 02:52,4.00,0.00,M,M
FIT,2018-02-24 03:11,0.00,0.00,M,M
FIT,2018-02-24 03:52,3.00,0.00,M,M
FIT,2018-02-24 04:18,3.00,0.00,M,M
FIT,2018-02-24 04:52,4.00,0.00,M,M
FIT,2018-02-24 05:52,5.00,0.00,M,M
FIT,2018-02-24 06:52,5.00,0.00,M,M
FIT,2018-02-24 07:02,4.00,0.00,M,M
FIT,2018-02-24 07:52,0.00,0.00,M,M
FIT,2018-02-24 08:27,0.00,0.00,M,M
FIT,2018-02-24 08:52,0.00,0.00,M,M
FIT,2018-02-24 09:52,3.00,0.00,M,M
FIT,2018-02-24 10:19,0.00,0.00,M,M
FIT,2018-02-24 10:40,0.00,0.00,M,M
FIT,2018-02-24 10:52,0.00,0.00,M,M
FIT,2018-02-24 11:52,0.00,0.00,M,M
FIT,2018-02-24 12:52,0.00,0.00,M,M
FIT,2018-02-24 13:52,9.00,0.00,16.00,M
FIT,2018-02-24 14:52,12.00,0.00,22.00,M
FIT,2018-02-24 15:52,13.00,0.00,20.00,M
FIT,2018-02-24 16:52,10.00,0.00,M,M
FIT,2018-02-24 17:52,8.00,0.00,M,M
FIT,2018-02-24 18:52,9.00,0.00,M,M
FIT,2018-02-24 19:52,6.00,0.00,M,M
FIT,2018-02-24 20:52,7.00,0.00,M,M
FIT,2018-02-24 21:52,5.00,0.00,M,M
FIT,2018-02-24 22:52,3.00,0.00,M,M
FIT,2018-02-24 23:52,0.00,0.00,M,M
FIT,2018-02-25 00:52,3.00,0.00,M,M
FIT,2018-02-25 01:52,3.00,0.00,M,M
FIT,2018-02-25 02:52,5.00,0.00,M,M
FIT,2018-02-25 03:52,3.00,0.00,M,M
FIT,2018-02-25 04:52,0.00,0.00,M,M
FIT,2018-02-25 05:52,0.00,0.00,M,M
FIT,2018-02-25 06:52,3.00,0.00,M,M
FIT,2018-02-25 07:52,3.00,0.00,M,M
FIT,2018-02-25 08:52,0.00,0.00,M,M
FIT,2018-02-25 09:52,4.00,0.00,M,M
FIT,2018-02-25 09:59,0.00,0.00,M,M
FIT,2018-02-25 10:34,0.00,T,M,M
FIT,2018-02-25 10:52,3.00,T,M,-SN
FIT,2018-02-25 11:04,4.00,0.25,M,-SN
FIT,2018-02-25 11:09,3.00,0.51,M,-SN BR
FIT,2018-02-25 11:24,0.00,1.02,M,-SN BR
FIT,2018-02-25 11:31,3.00,1.27,M,-SN BR
FIT,2018-02-25 11:45,0.00,1.52,M,-SN BR
FIT,2018-02-25 11:52,4.00,1.52,M,-RA BR
FIT,2018-02-25 12:22,3.00,0.51,M,-FZRA BR
FIT,2018-02-25 12:52,3.00,1.02,M,-FZRA BR
FIT,2018-02-25 13:13,4.00,0.51,M,-RA BR
FIT,2018-02-25 13:52,3.00,1.27,M,-RA BR
FIT,2018-02-25 14:18,6.00,0.51,M,-RA BR
FIT,2018-02-25 14:49,5.00,1.27,M,RA BR
FIT,2018-02-25 14:52,5.00,1.52,M,RA BR
FIT,2018-02-25 15:03,7.00,0.25,M,RA BR
FIT,2018-02-25 15:21,4.00,1.27,M,RA BR
FIT,2018-02-25 15:35,5.00,1.78,M,RA BR
FIT,2018-02-25 15:52,4.00,2.79,M,RA BR
FIT,2018-02-25 16:52,4.00,2.29,M,RA BR
FIT,2018-02-25 17:16,5.00,0.51,M,-RA BR
FIT,2018-02-25 17:23,5.00,0.76,M,-RA BR
FIT,2018-02-25 17:34,4.00,1.02,M,-RA BR
FIT,2018-02-25 17:52,7.00,1.27,M,-RA BR
FIT,2018-02-25 18:16,8.00,0.25,M,-RA BR
FIT,2018-02-25 18:52,6.00,1.27,M,-RA BR
FIT,2018-02-25 19:52,4.00,T,M,BR
FIT,2018-02-25 20:06,0.00,0.00,M,BR
FIT,2018-02-25 20:21,4.00,0.25,M,-RA BR
FIT,2018-02-25 20:47,4.00,0.76,M,-RA BR
FIT,2018-02-25 20:52,0.00,0.76,M,-RA BR
FIT,2018-02-25 21:04,3.00,T,M,-RA BR
FIT,2018-02-25 21:31,4.00,T,M,BR
FIT,2018-02-25 21:38,3.00,0.25,M,BR
FIT,2018-02-25 21:52,4.00,0.25,M,BR
FIT,2018-02-25 22:25,4.00,0.00,M,BR
FIT,2018-02-25 22:52,3.00,0.00,M,M
FIT,2018-02-25 23:52,4.00,0.00,M,BR
FIT,2018-02-26 00:47,4.00,0.00,M,BR
FIT,2018-02-26 00:52,5.00,0.00,M,BR
FIT,2018-02-26 01:32,5.00,0.00,M,BR
FIT,2018-02-26 01:52,4.00,0.00,M,M
FIT,2018-02-26 02:52,4.00,0.00,M,M
FIT,2018-02-26 03:52,3.00,0.00,M,M
FIT,2018-02-26 04:52,3.00,0.00,M,M
FIT,2018-02-26 05:52,3.00,0.00,M,M
FIT,2018-02-26 06:05,3.00,0.00,M,M
FIT,2018-02-26 06:27,0.00,0.00,M,M
FIT,2018-02-26 06:52,0.00,0.00,M,M
FIT,2018-02-26 07:18,0.00,0.00,M,M
FIT,2018-02-26 07:52,0.00,0.00,M,M
FIT,2018-02-26 08:52,0.00,0.00,M,M
FIT,2018-02-26 09:02,0.00,0.00,M,M
FIT,2018-02-26 09:52,3.00,0.00,M,M
FIT,2018-02-26 10:52,0.00,0.00,M,BR
FIT,2018-02-26 11:29,0.00,0.00,M,BR
FIT,2018-02-26 11:52,0.00,0.00,M,BR
FIT,2018-02-26 12:52,0.00,0.00,M,BR
FIT,2018-02-26 13:52,0.00,0.00,M,M
FIT,2018-02-26 14:52,6.00,0.00,M,M
FIT,2018-02-26 15:52,9.00,0.00,M,M
FIT,2018-02-26 16:52,10.00,0.00,M,M
FIT,2018-02-26 17:52,10.00,0.00,M,M
FIT,2018-02-26 18:52,9.00,0.00,M,M
FIT,2018-02-26 19:52,12.00,0.00,M,M
FIT,2018-02-26 20:52,11.00,0.00,18.00,M
FIT,2018-02-26 21:52,15.00,0.00,21.00,M
FIT,2018-02-26 22:52,8.00,0.00,M,M
FIT,2018-02-26 23:52,6.00,0.00,M,M
FIT,2018-02-27 00:52,10.00,0.00,M,M
FIT,2018-02-27 01:52,8.00,0.00,M,M
FIT,2018-02-27 02:52,7.00,0.00,M,M
FIT,2018-02-27 03:52,3.00,0.00,M,M
FIT,2018-02-27 04:52,0.00,0.00,M,M
FIT,2018-02-27 05:52,0.00,0.00,M,M
FIT,2018-02-27 06:52,0.00,0.00,M,M
FIT,2018-02-27 07:52,0.00,0.00,M,M
FIT,2018-02-27 08:52,0.00,0.00,M,M
FIT,2018-02-27 09:52,0.00,0.00,M,M
FIT,2018-02-27 10:52,0.00,0.00,M,M
FIT,2018-02-27 11:52,5.00,0.00,M,M
FIT,2018-02-27 12:52,0.00,0.00,M,M
FIT,2018-02-27 13:52,6.00,0.00,M,M
FIT,2018-02-27 14:52,6.00,0.00,M,M
FIT,2018-02-27 15:52,10.00,0.00,M,M
FIT,2018-02-27 16:52,9.00,0.00,19.00,M
FIT,2018-02-27 17:52,7.00,0.00,15.00,M
FIT,2018-02-27 18:52,9.00,0.00,17.00,M
FIT,2018-02-27 19:52,8.00,0.00,M,M
FIT,2018-02-27 20:52,5.00,0.00,M,M
FIT,2018-02-27 21:52,9.00,0.00,M,M
FIT,2018-02-27 22:52,3.00,0.00,M,M
FIT,2018-02-27 23:52,0.00,0.00,M,M
FIT,2018-02-28 00:52,0.00,0.00,M,M
FIT,2018-02-28 01:52,0.00,0.00,M,M
FIT,2018-02-28 02:52,0.00,0.00,M,M
FIT,2018-02-28 03:52,6.00,0.00,M,M
FIT,2018-02-28 04:52,6.00,0.00,M,M
FIT,2018-02-28 05:52,0.00,0.00,M,M
FIT,2018-02-28 06:52,0.00,0.00,M,M
FIT,2018-02-28 07:52,3.00,0.00,M,M
FIT,2018-02-28 08:52,0.00,0.00,M,M
FIT,2018-02-28 09:52,0.00,0.00,M,M
FIT,2018-02-28 10:52,5.00,0.00,M,M
FIT,2018-02-28 11:52,0.00,0.00,M,M
FIT,2018-02-28 12:52,3.00,0.00,M,M
FIT,2018-02-28 13:52,7.00,0.00,M,M
FIT,2018-02-28 14:52,9.00,0.00,M,M
FIT,2018-02-28 15:52,9.00,0.00,M,M
FIT,2018-02-28 16:52,7.00,0.00,M,M
FIT,2018-02-28 17:52,7.00,0.00,14.00,M
FIT,2018-02-28 18:52,8.00,0.00,M,M
FIT,2018-02-28 19:52,6.00,0.00,M,M
FIT,2018-02-28 20:52,7.00,0.00,M,M
FIT,2018-02-28 21:52,6.00,0.00,M,M
FIT,2018-02-28 22:52,0.00,0.00,M,M
FIT,2018-02-28 23:52,5.00,0.00,M,M
FIT,2018-03-01 00:52,3.00,0.00,M,M
FIT,2018-03-01 01:52,4.00,0.00,M,M
FIT,2018-03-01 02:52,3.00,T,M,M
FIT,2018-03-01 03:52,5.00,0.00,M,M
FIT,2018-03-01 04:52,5.00,0.00,M,M
FIT,2018-03-01 05:52,0.00,0.00,M,M
FIT,2018-03-01 06:52,3.00,0.00,M,M
FIT,2018-03-01 07:52,0.00,0.00,M,M
FIT,2018-03-01 08:52,0.00,0.00,M,M
FIT,2018-03-01 09:52,4.00,0.00,M,M
FIT,2018-03-01 10:52,0.00,0.00,M,M
FIT,2018-03-01 11:52,4.00,0.00,M,M
FIT,2018-03-01 12:52,4.00,0.00,M,M
FIT,2018-03-01 13:52,6.00,0.00,M,M
FIT,2018-03-01 14:52,10.00,0.00,M,M
FIT,2018-03-01 15:52,8.00,0.00,M,M
FIT,2018-03-01 16:52,8.00,0.00,M,M
FIT,2018-03-01 17:52,9.00,0.00,M,M
FIT,2018-03-01 18:52,9.00,0.00,M,M
FIT,2018-03-01 19:52,7.00,0.00,M,M
FIT,2018-03-01 20:52,7.00,0.00,M,M
FIT,2018-03-01 21:52,8.00,0.00,M,M
FIT,2018-03-01 22:52,6.00,0.00,M,M
FIT,2018-03-01 23:52,7.00,0.00,M,M
FIT,2018-03-02 00:52,7.00,0.00,M,M
FIT,2018-03-02 01:52,6.00,0.00,M,M
FIT,2018-03-02 02:52,9.00,0.00,20.00,M
FIT,2018-03-02 03:52,8.00,0.00,15.00,M
FIT,2018-03-02 04:52,5.00,0.00,16.00,M
FIT,2018-03-02 05:52,8.00,T,M,-RA
FIT,2018-03-02 06:52,8.00,T,M,-RA
FIT,2018-03-02 07:27,8.00,0.25,M,-RA
FIT,2018-03-02 07:52,10.00,1.02,M,-SN BR
FIT,2018-03-02 08:19,10.00,0.76,19.00,-RA BR
FIT,2018-03-02 08:37,6.00,1.02,M,-RA
FIT,2018-03-02 08:52,11.00,1.27,17.00,-RA
FIT,2018-03-02 09:52,9.00,1.52,18.00,-RA BR
FIT,2018-03-02 10:52,8.00,1.02,20.00,-RA
FIT,2018-03-02 11:52,12.00,1.27,19.00,RA BR
FIT,2018-03-02 12:48,14.00,3.05,23.00,RA BR
FIT,2018-03-02 12:52,16.00,3.30,25.00,RA BR
FIT,2018-03-02 13:04,11.00,0.51,22.00,RA BR
FIT,2018-03-02 13:52,11.00,2.03,22.00,-RA BR
FIT,2018-03-02 14:52,11.00,2.03,27.00,-RA BR
FIT,2018-03-02 15:52,15.00,1.78,26.00,RA BR
FIT,2018-03-02 16:52,12.00,2.79,23.00,RA BR
FIT,2018-03-02 17:52,17.00,2.79,27.00,RA BR
FIT,2018-03-02 18:52,16.00,3.05,30.00,RA BR
FIT,2018-03-02 19:24,15.00,2.79,28.00,RA BR
FIT,2018-03-02 19:39,17.00,4.83,29.00,+RA BR
FIT,2018-03-02 19:52,18.00,6.10,36.00,+RA BR
FIT,2018-03-02 19:57,17.00,0.51,36.00,RA BR
FIT,2018-03-02 20:52,13.00,4.57,26.00,RA BR
FIT,2018-03-02 21:50,12.00,3.30,25.00,-RA BR
FIT,2018-03-02 21:52,18.00,3.30,27.00,-RA BR
FIT,2018-03-02 22:04,14.00,0.25,25.00,-RA BR
FIT,2018-03-02 22:52,18.00,0.76,27.00,M
FIT,2018-03-02 23:05,19.00,0.00,29.00,M
FIT,2018-03-02 23:52,19.00,0.00,26.00,M
FIT,2018-03-03 00:52,15.00,T,29.00,M
FIT,2018-03-03 01:52,21.00,T,35.00,-RA
FIT,2018-03-03 02:52,17.00,0.25,29.00,-RA
FIT,2018-03-03 03:52,16.00,0.51,26.00,-SN
FIT,2018-03-03 04:10,15.00,T,21.00,M
FIT,2018-03-03 04:52,12.00,T,19.00,M
FIT,2018-03-03 05:52,11.00,0.00,22.00,M
FIT,2018-03-03 06:52,13.00,0.00,23.00,M
FIT,2018-03-03 07:52,11.00,0.00,23.00,M
FIT,2018-03-03 08:52,16.00,0.00,22.00,M
FIT,2018-03-03 09:52,12.00,0.00,M,M
FIT,2018-03-03 10:52,12.00,0.00,22.00,M
FIT,2018-03-03 11:52,13.00,0.00,22.00,M
FIT,2018-03-03 12:52,16.00,0.00,20.00,M
FIT,2018-03-03 13:52,17.00,0.00,24.00,M
FIT,2018-03-03 14:24,13.00,0.00,20.00,M
FIT,2018-03-03 14:52,14.00,0.00,23.00,M
FIT,2018-03-03 15:52,10.00,0.00,24.00,M
FIT,2018-03-03 16:52,10.00,0.00,M,M
FIT,2018-03-03 17:52,14.00,0.00,M,M
FIT,2018-03-03 18:52,11.00,0.00,M,M
FIT,2018-03-03 19:52,12.00,0.00,M,M
FIT,2018-03-03 20:52,14.00,0.00,20.00,M
FIT,2018-03-03 21:52,8.00,0.00,M,M
FIT,2018-03-03 22:52,10.00,0.00,17.00,M
FIT,2018-03-03 23:52,12.00,0.00,19.00,M
FIT,2018-03-04 00:52,10.00,0.00,18.00,M
FIT,2018-03-04 01:52,7.00,0.00,M,M
FIT,2018-03-04 02:52,11.00,0.00,M,M
FIT,2018-03-04 03:52,9.00,0.00,M,M
FIT,2018-03-04 04:52,8.00,0.00,M,M
FIT,2018-03-04 05:52,11.00,0.00,16.00,M
FIT,2018-03-04 06:52,9.00,0.00,M,M
FIT,2018-03-04 07:52,8.00,0.00,M,M
FIT,2018-03-04 08:52,12.00,0.00,19.00,M
FIT,2018-03-04 09:52,8.00,0.00,M,M
FIT,2018-03-04 10:52,11.00,0.00,M,M
FIT,2018-03-04 11:52,5.00,0.00,M,M
FIT,2018-03-04 12:52,8.00,0.00,M,M
FIT,2018-03-04 13:52,9.00,0.00,17.00,M
FIT,2018-03-04 14:52,11.00,0.00,M,M
FIT,2018-03-04 15:52,8.00,0.00,M,M
FIT,2018-03-04 16:52,8.00,0.00,M,M
FIT,2018-03-04 17:52,10.00,0.00,15.00,M
FIT,2018-03-04 18:52,10.00,0.00,M,M
FIT,2018-03-04 19:52,7.00,0.00,M,M
FIT,2018-03-04 20:52,13.00,0.00,M,M
FIT,2018-03-04 21:52,10.00,0.00,M,M
FIT,2018-03-04 22:52,5.00,0.00,M,M
FIT,2018-03-04 23:52,6.00,T,M,-RA
FIT,2018-03-05 00:52,3.00,T,M,M
FIT,2018-03-05 01:52,3.00,T,M,-SN
FIT,2018-03-05 02:52,6.00,0.25,M,-SN
FIT,2018-03-05 03:52,6.00,T,M,M
FIT,2018-03-05 04:52,9.00,0.00,M,M
FIT,2018-03-05 05:52,8.00,0.00,M,M
FIT,2018-03-05 06:52,9.00,0.00,M,M
FIT,2018-03-05 07:27,9.00,T,M,-SN
FIT,2018-03-05 07:52,11.00,T,16.00,-SN
FIT,2018-03-05 08:35,8.00,T,M,-SN BR
FIT,2018-03-05 08:52,10.00,T,M,-SN BR
FIT,2018-03-05 09:19,8.00,0.25,M,-SN BR
FIT,2018-03-05 09:30,8.00,0.25,M,-SN BR
FIT,2018-03-05 09:52,8.00,0.25,M,-SN BR
FIT,2018-03-05 10:17,9.00,T,M,-SN BR
FIT,2018-03-05 10:52,10.00,0.25,M,-SN BR
FIT,2018-03-05 11:08,11.00,T,M,-SN BR
FIT,2018-03-05 11:17,10.00,T,M,-SN BR
FIT,2018-03-05 11:52,11.00,T,14.00,HZ
FIT,2018-03-05 12:52,13.00,0.00,M,M
FIT,2018-03-05 13:52,10.00,0.00,15.00,M
FIT,2018-03-05 14:52,9.00,0.00,16.00,M
FIT,2018-03-05 15:52,7.00,0.00,19.00,M
FIT,2018-03-05 16:37,11.00,0.00,19.00,M
FIT,2018-03-05 16:52,12.00,0.00,20.00,M
FIT,2018-03-05 17:52,8.00,0.00,22.00,M
FIT,2018-03-05 18:52,10.00,0.00,16.00,M
FIT,2018-03-05 19:52,8.00,0.00,18.00,M
FIT,2018-03-05 20:52,10.00,0.00,18.00,M
FIT,2018-03-05 21:52,11.00,0.00,17.00,M
FIT,2018-03-05 22:52,4.00,0.00,M,M
FIT,2018-03-05 23:52,3.00,0.00,M,M
FIT,2018-03-06 00:52,4.00,0.00,M,M
FIT,2018-03-06 01:52,5.00,0.00,M,M
FIT,2018-03-06 02:52,4.00,0.00,M,M
FIT,2018-03-06 03:52,4.00,0.00,M,M
FIT,2018-03-06 04:52,4.00,0.00,M,M
FIT,2018-03-06 05:52,3.00,0.00,M,M
FIT,2018-03-06 06:52,3.00,0.00,M,M
FIT,2018-03-06 07:52,3.00,0.00,M,M
FIT,2018-03-06 08:52,4.00,0.00,M,M
FIT,2018-03-06 09:52,4.00,0.00,M,M
FIT,2018-03-06 10:52,4.00,0.00,M,M
FIT,2018-03-06 11:52,0.00,0.00,M,M
FIT,2018-03-06 12:52,4.00,0.00,M,M
FIT,2018-03-06 13:52,6.00,0.00,M,M
FIT,2018-03-06 14:52,6.00,0.00,M,M
FIT,2018-03-06 15:52,5.00,0.00,M,M
FIT,2018-03-06 16:52,3.00,0.00,M,M
FIT,2018-03-06 17:52,4.00,0.00,M,M
FIT,2018-03-06 18:52,4.00,0.00,M,M
FIT,2018-03-06 19:52,8.00,0.00,M,M
FIT,2018-03-06 20:52,7.00,0.00,M,M
FIT,2018-03-06 21:52,7.00,0.00,M,M
FIT,2018-03-06 22:52,5.00,0.00,M,M
FIT,2018-03-06 23:52,6.00,0.00,M,M
FIT,2018-03-07 00:52,0.00,0.00,M,M
FIT,2018-03-07 01:52,0.00,0.00,M,M
FIT,2018-03-07 02:52,0.00,0.00,M,M
FIT,2018-03-07 03:52,0.00,0.00,M,M
FIT,2018-03-07 04:52,0.00,0.00,M,M
FIT,2018-03-07 05:52,0.00,0.00,M,M
FIT,2018-03-07 06:47,3.00,0.00,M,M
FIT,2018-03-07 06:52,3.00,0.00,M,M
FIT,2018-03-07 07:52,0.00,0.00,M,M
FIT,2018-03-07 08:52,5.00,T,M,-SN
FIT,2018-03-07 09:01,3.00,T,M,HZ
FIT,2018-03-07 09:19,0.00,T,M,M
FIT,2018-03-07 09:28,0.00,T,M,BR
FIT,2018-03-07 09:41,3.00,T,M,BR
FIT,2018-03-07 09:52,0.00,T,M,M
FIT,2018-03-07 10:28,0.00,0.00,M,M
FIT,2018-03-07 10:52,0.00,0.00,M,M
FIT,2018-03-07 11:52,6.00,0.00,M,M
FIT,2018-03-07 12:45,0.00,0.00,M,M
FIT,2018-03-07 12:52,4.00,0.00,M,M
FIT,2018-03-07 13:42,8.00,T,M,-SN BR
FIT,2018-03-07 13:52,6.00,T,M,-SN BR
FIT,2018-03-07 14:04,7.00,T,M,-SN BR
FIT,2018-03-07 14:27,5.00,T,M,BR
FIT,2018-03-07 14:52,8.00,T,15.00,BR
FIT,2018-03-07 15:40,7.00,T,M,UP BR
FIT,2018-03-07 15:47,7.00,T,M,-FZRA BR
FIT,2018-03-07 15:52,8.00,T,15.00,-FZRA BR
FIT,2018-03-07 16:13,9.00,T,M,-FZRA BR
FIT,2018-03-07 16:28,6.00,T,M,-SN BR
FIT,2018-03-07 16:35,5.00,T,M,-SN BR
FIT,2018-03-07 16:45,5.00,T,M,-SN BR
FIT,2018-03-07 16:52,5.00,T,M,-SN BR
FIT,2018-03-07 17:22,7.00,T,M,-SN BR
FIT,2018-03-07 17:33,10.00,T,15.00,BR
FIT,2018-03-07 17:52,8.00,T,M,-SN BR
FIT,2018-03-07 18:07,6.00,T,M,-SN BR
FIT,2018-03-07 18:48,5.00,T,M,-SN BR
FIT,2018-03-07 18:52,10.00,T,M,-SN BR
FIT,2018-03-07 19:09,10.00,T,M,-SN BR
FIT,2018-03-07 19:14,7.00,T,M,-SN BR
FIT,2018-03-07 19:27,8.00,0.25,M,-SN BR
FIT,2018-03-07 19:52,9.00,0.25,19.00,SN FG
FIT,2018-03-07 20:41,7.00,1.02,17.00,SN FG
FIT,2018-03-07 20:52,7.00,1.02,M,SN FG
FIT,2018-03-07 21:52,9.00,1.02,15.00,-SN FG
FIT,2018-03-07 22:52,9.00,1.02,M,-SN BR
FIT,2018-03-07 23:27,8.00,0.51,17.00,-SN BR
FIT,2018-03-07 23:52,8.00,1.02,M,-SN BR
FIT,2018-03-08 00:52,13.00,1.78,22.00,SN FG
FIT,2018-03-08 01:17,11.00,0.76,19.00,SN FG
FIT,2018-03-08 01:52,10.00,2.29,17.00,+SN FG
